trial_number,time_elapsed,latitude,longitude,depth
0,0,37.8948704,20.4061121,1342.0466885765566
0,1,37.8948704,20.4061121,1342.0466885765566
0,2,37.8948704,20.4061121,1342.0466885765566
0,3,37.8948704,20.4061121,1342.0466885765566
0,4,37.8948704,20.4061121,1342.0466885765566
0,5,37.8948704,20.4061121,1342.0466885765566
0,6,37.8948704,20.4061121,1342.0466885765566
0,7,37.8948704,20.4061121,1342.0466885765566
0,8,37.8948704,20.4061121,1342.0466885765566
0,9,37.8948704,20.4061121,1342.0466885765566
0,10,37.8948704,20.4061121,1342.0466885765566
0,11,37.8948704,20.4061121,1342.0466885765566
0,12,37.8948704,20.4061121,1342.0466885765566
0,13,37.8948704,20.4061121,1342.0466885765566
0,14,37.8948704,20.4061121,1342.0466885765566
0,15,37.8948704,20.4061121,1342.0466885765566
0,16,37.8948704,20.4061121,1342.0466885765566
0,17,37.8948704,20.4061121,1342.0466885765566
0,18,37.8948704,20.4061121,1342.0466885765566
0,19,37.8948704,20.4061121,1342.0466885765566
0,20,37.8948704,20.4061121,1342.0466885765566
0,21,37.8948704,20.4061121,1342.0466885765566
0,22,37.8948704,20.4061121,1342.0466885765566
0,23,37.8948704,20.4061121,1342.0466885765566
0,24,37.8948704,20.4061121,1342.0466885765566
0,25,37.8948704,20.4061121,1342.0466885765566
0,26,37.8948704,20.4061121,1342.0466885765566
0,27,37.8948704,20.4061121,1342.0466885765566
0,28,37.8948704,20.4061121,1342.0466885765566
0,29,37.8948704,20.4061121,1342.0466885765566
0,30,37.8948704,20.4061121,1342.0466885765566
0,31,37.8948704,20.4061121,1342.0466885765566
0,32,37.8948704,20.4061121,1342.0466885765566
0,33,37.8948704,20.4061121,1342.0466885765566
0,34,37.8948704,20.4061121,1342.0466885765566
0,35,37.8948704,20.4061121,1342.0466885765566
0,36,37.8948704,20.4061121,1342.0466885765566
0,37,37.8948704,20.4061121,1342.0466885765566
0,38,37.8948704,20.4061121,1342.0466885765566
0,39,37.8948704,20.4061121,1342.0466885765566
0,40,37.8948704,20.4061121,1342.0466885765566
0,41,37.8948704,20.4061121,1342.0466885765566
0,42,37.8948704,20.4061121,1342.0466885765566
0,43,37.8948704,20.4061121,1342.0466885765566
0,44,37.8948704,20.4061121,1342.0466885765566
0,45,37.8948704,20.4061121,1342.0466885765566
0,46,37.8948704,20.4061121,1342.0466885765566
0,47,37.8948704,20.4061121,1342.0466885765566
0,48,37.8948704,20.4061121,1342.0466885765566
0,49,37.8948704,20.4061121,1342.0466885765566
0,50,37.8948704,20.4061121,1342.0466885765566
0,51,37.8948704,20.4061121,1342.0466885765566
0,52,37.8948704,20.4061121,1342.0466885765566
0,53,37.8948704,20.4061121,1342.0466885765566
0,54,37.8948704,20.4061121,1342.0466885765566
0,55,37.8948704,20.4061121,1342.0466885765566
0,56,37.8948704,20.4061121,1342.0466885765566
0,57,37.8948704,20.4061121,1342.0466885765566
0,58,37.8948704,20.4061121,1342.0466885765566
0,59,37.8948704,20.4061121,1342.0466885765566
0,60,37.8948704,20.4061121,1342.0466885765566
0,61,37.8948704,20.4061121,1342.0466885765566
0,62,37.8948704,20.4061121,1342.0466885765566
0,63,37.8948704,20.4061121,1342.0466885765566
0,64,37.8948704,20.4061121,1342.0466885765566
0,65,37.8948704,20.4061121,1342.0466885765566
0,66,37.8948704,20.4061121,1342.0466885765566
0,67,37.8948704,20.4061121,1342.0466885765566
0,68,37.8948704,20.4061121,1342.0466885765566
0,69,37.8948704,20.4061121,1342.0466885765566
0,70,37.8948704,20.4061121,1342.0466885765566
0,71,37.8948704,20.4061121,1342.0466885765566
0,72,37.8948704,20.4061121,1342.0466885765566
0,73,37.8948704,20.4061121,1342.0466885765566
0,74,37.8948704,20.4061121,1342.0466885765566
0,75,37.8948704,20.4061121,1342.0466885765566
0,76,37.8948704,20.4061121,1342.0466885765566
0,77,37.8948704,20.4061121,1342.0466885765566
0,78,37.8948704,20.4061121,1342.0466885765566
0,79,37.8948704,20.4061121,1342.0466885765566
0,80,37.8948704,20.4061121,1342.0466885765566
0,81,37.8948704,20.4061121,1342.0466885765566
0,82,37.8948704,20.4061121,1342.0466885765566
0,83,37.8948704,20.4061121,1342.0466885765566
0,84,37.8948704,20.4061121,1342.0466885765566
0,85,37.8948704,20.4061121,1342.0466885765566
0,86,37.8948704,20.4061121,1342.0466885765566
0,87,37.8948704,20.4061121,1342.0466885765566
0,88,37.8948704,20.4061121,1342.0466885765566
0,89,37.8948704,20.4061121,1342.0466885765566
0,90,37.8948704,20.4061121,1342.0466885765566
0,91,37.8948704,20.4061121,1342.0466885765566
0,92,37.8948704,20.4061121,1342.0466885765566
0,93,37.8948704,20.4061121,1342.0466885765566
0,94,37.8948704,20.4061121,1342.0466885765566
0,95,37.8948704,20.4061121,1342.0466885765566
0,96,37.8948704,20.4061121,1342.0466885765566
0,97,37.8948704,20.4061121,1342.0466885765566
0,98,37.8948704,20.4061121,1342.0466885765566
0,99,37.8948704,20.4061121,1342.0466885765566
0,100,37.8948704,20.4061121,1342.0466885765566
0,101,37.8948704,20.4061121,1342.0466885765566
0,102,37.8948704,20.4061121,1342.0466885765566
0,103,37.8948704,20.4061121,1342.0466885765566
0,104,37.8948704,20.4061121,1342.0466885765566
0,105,37.8948704,20.4061121,1342.0466885765566
0,106,37.8948704,20.4061121,1342.0466885765566
0,107,37.8948704,20.4061121,1342.0466885765566
0,108,37.8948704,20.4061121,1342.0466885765566
0,109,37.8948704,20.4061121,1342.0466885765566
0,110,37.8948704,20.4061121,1342.0466885765566
0,111,37.8948704,20.4061121,1342.0466885765566
0,112,37.8948704,20.4061121,1342.0466885765566
0,113,37.8948704,20.4061121,1342.0466885765566
0,114,37.8948704,20.4061121,1342.0466885765566
0,115,37.8948704,20.4061121,1342.0466885765566
0,116,37.8948704,20.4061121,1342.0466885765566
0,117,37.8948704,20.4061121,1342.0466885765566
0,118,37.8948704,20.4061121,1342.0466885765566
0,119,37.8948704,20.4061121,1342.0466885765566
1,0,37.8948704,20.4061121,1348.2811197563913
1,1,37.89566573798886,20.406398487199734,1348.3659261334735
1,2,37.896599909303156,20.40600581522143,1349.6651882190467
1,3,37.89768873107225,20.406227559466622,1349.3166018971308
1,4,37.89873180187619,20.406574728723506,1350.2690669558754
1,5,37.89949193038072,20.406944164667,1351.1655263440812
1,6,37.90023744988418,20.40708482359897,1350.5715998928906
1,7,37.90163905388335,20.407086936505905,1351.607532409894
1,8,37.90258786146659,20.407369241157376,1351.7753308192048
1,9,37.90338491775816,20.408219793776325,1347.2613061492896
1,10,37.90405955621952,20.40775721101011,1345.7403012389166
